지형지물부호,관리번호,관리기관,행정구역,법정구역,법정동리,도로구간번호,공사번호,설치일자,정류장종류,정류장명,정류장유형,정류장고유번호,취득구분,취득금액,관리부서,내용연수,쉘터설치유무,설치유무(BIT),온열의자설치유무,비고,경도,위도
정류장,2249002,광주시,도척면,도척면,도척면 방도리,262188, ,1900-01-01,공용,방도3리입구앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3390665,37.28043926
정류장,2238001,광주시,도척면,도척면,도척면 유정리,262208, ,1900-01-01,공용,방도1리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.333763,37.287087
정류장,2226002,광주시,도척면,도척면,도척면 유정리,260353, ,1900-01-01,공용,유정1리입구앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3268593,37.29269794
정류장,2226001,광주시,도척면,도척면,도척면 유정리,260352, ,1900-01-01,공용,유정1리입구앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.326685,37.29259184
정류장,2225002,광주시,도척면,도척면,도척면 유정리,260347, ,1900-01-01,공용,유정1리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3210241,37.28837855
정류장,2225001,광주시,도척면,도척면,도척면 유정리,260347, ,1900-01-01,공용,유정1리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3211646,37.28851871
정류장,2223002,광주시,도척면,도척면,도척면 유정리,260713, ,1900-01-01,공용,작은안나의집,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.310045,37.28944973
정류장,2223001,광주시,도척면,도척면,도척면 유정리,260333, ,1900-01-01,공용,작은안나의집,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3100766,37.28928151
정류장,2217002,광주시,도척면,도척면,도척면 유정리,262220, ,1900-01-01,공용,유정3리입구,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3324473,37.29379361
정류장,2150002,광주시,도척면,도척면,도척면 추곡리,260048, ,1900-01-01,공용,추곡리마을입구,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2951072,37.27806984
정류장,2150001,광주시,도척면,도척면,도척면 추곡리,260048, ,1900-01-01,공용,추곡리,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2954237,37.27821965
정류장,1850002,광주시,곤지암읍,곤지암읍,곤지암읍 신촌리,263815, ,1900-01-01,공용,동원대앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3938588,37.32842609
정류장,1850001,광주시,곤지암읍,곤지암읍,곤지암읍 신촌리,263816, ,1900-01-01,공용,동원대앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3947671,37.32863121
정류장,1849002,광주시,곤지암읍,곤지암읍,곤지암읍 신촌리,263812, ,1900-01-01,일반버스,신촌리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3887825,37.32812526
정류장,1849001,광주시,곤지암읍,곤지암읍,곤지암읍 신촌리,263813, ,1900-01-01,공용,신촌리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3895157,37.32840976
정류장,1847002,광주시,곤지암읍,곤지암읍,곤지암읍 수양리,263385, ,1900-01-01,공용,수양4리,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3804243,37.33231638
정류장,1847001,광주시,곤지암읍,곤지암읍,곤지암읍 수양리,263386, ,1900-01-01,공용,수양4리,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.38079,37.33238601
정류장,1836002,광주시,곤지암읍,곤지암읍,곤지암읍 수양리,263383, ,1900-01-01,공용,수양2리,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3749639,37.33388382
정류장,1836001,광주시,곤지암읍,곤지암읍,곤지암읍 수양리,263383, ,1900-01-01,공용,수양2리,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3752826,37.33405525
정류장,1835002,광주시,곤지암읍,곤지암읍,곤지암읍 수양리,263380, ,1900-01-01,일반버스,수양1리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3701173,37.33633054
정류장,1835001,광주시,곤지암읍,곤지암읍,곤지암읍 수양리,263379, ,1900-01-01,일반버스,고목촌앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3679312,37.33719446
정류장,1811006,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262346, ,1900-01-01,공용,목방마을앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.350861,37.34436435
정류장,1811003,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262347, ,1900-01-01,공용,목방마을앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.350997,37.34464397
정류장,1811001,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262344, ,1900-01-01,공용,곤지암,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3485828,37.34739569
정류장,1797002,광주시,도척면,도척면,도척면 노곡리,261776, ,1900-01-01,공용,도척초등학교앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3312977,37.30373154
정류장,1797001,광주시,도척면,도척면,도척면 노곡리,261777, ,1900-01-01,공용,도척초등학교앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3314172,37.30380558
정류장,1784001,광주시,도척면,도척면,도척면 상림리,261015, ,1900-01-01,공용,상림2리앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3177764,37.30911001
정류장,1778001,광주시,도척면,도척면,도척면 진우리,262459, ,1900-01-01,공용,근영심포니아파트앞,지붕유/표지판무, ,매입,0,대중교통과,10,,,, ,127.3352052,37.31749182
정류장,1772003,광주시,도척면,도척면,도척면 상림리,261010, ,1900-01-01,공용,상림2리정자앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3068779,37.31588437
정류장,1772002,광주시,도척면,도척면,도척면 상림리,261006, ,1900-01-01,공용,상림2리상림교앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3054603,37.31749971
정류장,1772001,광주시,도척면,도척면,도척면 상림리,261006, ,1900-01-01,공용,상림2리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3055094,37.31756474
정류장,1769002,광주시,도척면,도척면,도척면 진우리,262845, ,1900-01-01,공용,신우냉장앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3405714,37.32109878
정류장,1769001,광주시,도척면,도척면,도척면 진우리,262499, ,1900-01-01,공용,진우정미소앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3381399,37.32077665
정류장,1768002,광주시,도척면,도척면,도척면 진우리,262503, ,1900-01-01,공용,진우삼거리,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3364321,37.32234389
정류장,1768001,광주시,도척면,도척면,도척면 진우리,262471, ,2012-01-01,공용,진우삼거리,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.336182,37.3229913
정류장,1758004,광주시,도척면,도척면,도척면 진우리,262471, ,1900-01-01,공용,진우삼거리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3363555,37.32293941
정류장,1758003,광주시,도척면,도척면,도척면 진우리,262480, ,1900-01-01,공용,진우2리앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3373951,37.32738204
정류장,1733002,광주시,도척면,도척면,도척면 궁평리,260985, ,1900-01-01,공용,도궁초교앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3128866,37.33390736
정류장,1733001,광주시,도척면,도척면,도척면 도웅리,260985, ,1900-01-01,공용,도궁초교앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3127116,37.33406231
정류장,1728002,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262399, ,1900-01-01,공용,실촌소방서앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3375921,37.33925387
정류장,1728001,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262399, ,1900-01-01,공용,실촌소방서앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3371813,37.3388883
정류장,1726001,광주시,도척면,도척면,도척면 궁평리,261083, ,1900-01-01,공용,궁평리마을입구앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3229923,37.33824269
정류장,1725001,광주시,도척면,도척면,도척면 궁평리,260947, ,1900-01-01,공용,궁평리앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3225965,37.33795045
정류장,1722001,광주시,도척면,도척면,도척면 도웅리,261285, ,1900-01-01,공용,도웅1리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3043533,37.33985862
정류장,1719002,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262379, ,1900-01-01,공용,쌍용아파트앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3393562,37.34501822
정류장,1719001,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262379, ,1900-01-01,공용,쌍용아파트앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3394809,37.34516247
정류장,1710001,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262343, ,1900-01-01,공용,곤지암,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3474411,37.34804772
정류장,1709002,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262341, ,1900-01-01,공용,곤지암터미널앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.341986,37.35011849
정류장,1709001,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262366, ,1900-01-01,공용,곤지암터미널앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3399796,37.34970585
정류장,1689001,광주시,도척면,도척면,도척면 상림리,260039, ,1900-01-01,일반버스,상림1리앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2907443,37.30798032
정류장,1614001,광주시,오포읍,오포읍,오포읍 매산리,120307, ,1900-01-01,공용,약사암,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2655096,37.34665758
정류장,1495001,광주시,곤지암읍,곤지암읍,곤지암읍 이선리,200353, ,2021-01-01,공용,이선2리,지붕유/표지판무, ,매입,0,대중교통과,10,,,, ,127.4188646,37.35569588
정류장,1486001,광주시,곤지암읍,곤지암읍,곤지암읍 이선리,200316, ,1900-01-01,공용,이선1리,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.4259171,37.36105207
정류장,1472001,광주시,곤지암읍,곤지암읍,곤지암읍 만선리,200305, ,1900-01-01,공용,만선초교앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.4062594,37.36726357
정류장,1471003,광주시,곤지암읍,곤지암읍,곤지암읍 연곡리,200226, ,1900-01-01,공용,만선리,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3991415,37.36770064
정류장,1471002,광주시,곤지암읍,곤지암읍,곤지암읍 연곡리,200194, ,1900-01-01,공용,만선리앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3990593,37.36755332
정류장,1454001,광주시,곤지암읍,곤지암읍,곤지암읍 유사리,200200, ,1900-01-01,공용,유사리앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.4169553,37.37473607
정류장,1453001,광주시,곤지암읍,곤지암읍,곤지암읍 유사리,200200, ,1900-01-01,공용,유사리앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.4128244,37.37287198
정류장,1452001,광주시,곤지암읍,곤지암읍,곤지암읍 건업리,200191, ,1900-01-01,공용,건업리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.4045576,37.37531346
정류장,1447001,광주시,곤지암읍,곤지암읍,곤지암읍 삼합리,200008, ,1900-01-01,공용,삼합리,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.4302788,37.3786946
정류장,1432003,광주시,곤지암읍,곤지암읍,곤지암읍 건업리,200189, ,1900-01-01,공용,건업리앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.4068181,37.38747213
정류장,1432002,광주시,곤지암읍,곤지암읍,곤지암읍 건업리,200013, ,1900-01-01,공용,소죽골앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.4057236,37.38427982
정류장,1424002,광주시,곤지암읍,곤지암읍,곤지암읍 건업리,200185, ,1900-01-01,공용,건업리고개,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.4135948,37.39110057
정류장,1424001,광주시,곤지암읍,곤지암읍,곤지암읍 건업리,200185, ,1900-01-01,공용,건업리고개,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.4137596,37.39103984
정류장,1422002,광주시,곤지암읍,곤지암읍,곤지암읍 건업리,200045, ,2018-01-01,공용,건업리앞,지붕유/표지판무, ,매입,0,대중교통과,10,,,, ,127.4070873,37.38813566
정류장,1395001,광주시,곤지암읍,곤지암읍,곤지암읍 열미리,122757, ,1900-01-01,공용,열미리,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3680135,37.35526679
정류장,1394001,광주시,곤지암읍,곤지암읍,곤지암읍 열미리,122757, ,1900-01-01,공용,하열미리,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3665343,37.35319419
정류장,1386002,광주시,곤지암읍,곤지암읍,곤지암읍 오향리,122757, ,1900-01-01,공용,오향리앞,지붕유/표지판무, ,매입,0,대중교통과,10,,,, ,127.3742598,37.35838265
정류장,1386001,광주시,곤지암읍,곤지암읍,곤지암읍 오향리,122757, ,1900-01-01,공용,오향리앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3749026,37.35897212
정류장,1380002,광주시,곤지암읍,곤지암읍,곤지암읍 연곡리,200194, ,1900-01-01,공용,향림원앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3956219,37.36750766
정류장,1380001,광주시,곤지암읍,곤지암읍,곤지암읍 연곡리,200194, ,1900-01-01,공용,향림원앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3954195,37.36738278
정류장,1376001,광주시,곤지암읍,곤지암읍,곤지암읍 오향리,121606, ,1900-01-01,공용,오향리,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3767825,37.36300007
정류장,1369001,광주시,곤지암읍,곤지암읍,곤지암읍 연곡리,122695, ,1900-01-01,공용,연곡리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.388696,37.36842327
정류장,1297002,광주시,곤지암읍,곤지암읍,곤지암읍 삼리,123295, ,1900-01-01,공용,경기도자박물관,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3294001,37.35378168
정류장,1297001,광주시,곤지암읍,곤지암읍,곤지암읍 삼리,123295, ,1900-01-01,공용,경기도자박물관,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3294466,37.35407256
정류장,1296003,광주시,곤지암읍,곤지암읍,곤지암읍 삼리,123195, ,1900-01-01,택시,임시정류장,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3266756,37.35657387
정류장,1296002,광주시,곤지암읍,곤지암읍,곤지암읍 삼리,123295, ,1900-01-01,공용,삼리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3265121,37.3551559
정류장,1296001,광주시,곤지암읍,곤지암읍,곤지암읍 삼리,123294, ,1900-01-01,공용,킴스빌리지아파트,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3252051,37.35615157
정류장,1284002,광주시,초월읍,초월읍,초월읍 산이리,121903, ,1900-01-01,공용,코아루아파트앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3161477,37.36039264
정류장,1284001,광주시,초월읍,초월읍,초월읍 산이리,121903, ,1900-01-01,공용,코아루아파트앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3161689,37.36078282
